group,variable,donated,received,value
Russia,2011,,565.0000,-565.0000
Russia,9999,,5.5500,-5.5500
Rwanda,1970,,60.1073,-60.1073
Rwanda,1972,,16.3738,-16.3738
Rwanda,1973,,86.9211,-86.9211
Rwanda,1974,,100.1569,-100.1569
Rwanda,1975,,127.2108,-127.2108
Rwanda,1976,,360.6118,-360.6118
Rwanda,1977,,314.8082,-314.8082
Rwanda,1978,,198.8215,-198.8215
Rwanda,1979,,199.3104,-199.3104
Rwanda,1980,,328.4756,-328.4756
Rwanda,1981,,379.4672,-379.4672
Rwanda,1982,,398.8910,-398.8910
Rwanda,1983,,442.1353,-442.1353
Rwanda,1984,,309.4106,-309.4106
Rwanda,1985,,378.4426,-378.4426
Rwanda,1986,,328.9215,-328.9215
Rwanda,1987,,564.8956,-564.8956
Rwanda,1988,,315.8089,-315.8089
Rwanda,1989,,351.0750,-351.0750
Rwanda,1990,,403.8720,-403.8720
Rwanda,1991,,625.9560,-625.9560
Rwanda,1992,,321.8640,-321.8640
Rwanda,1993,,246.0161,-246.0161
Rwanda,1994,,364.9051,-364.9051
Rwanda,1995,,380.0986,-380.0986
Rwanda,1996,,460.5689,-460.5689
Rwanda,1997,,446.2928,-446.2928
Rwanda,1998,,612.3209,-612.3209
Rwanda,1999,,467.7215,-467.7215
Rwanda,2000,,761.6819,-761.6819
Rwanda,2001,,652.9425,-652.9425
Rwanda,2002,,622.9058,-622.9058
Rwanda,2003,,803.8318,-803.8318
Rwanda,2004,,619.5450,-619.5450
Rwanda,2005,,905.0195,-905.0195
Rwanda,2006,,872.6448,-872.6448
Rwanda,2007,,822.4596,-822.4596
Rwanda,2008,,979.8324,-979.8324
Rwanda,2009,,1498.7781,-1498.7781
Rwanda,2010,,1155.1896,-1155.1896
Rwanda,2011,,834.5843,-834.5843
Rwanda,2012,,901.6286,-901.6286
Rwanda,2013,,1425.5565,-1425.5565
Saudi Arabia,1973,,0.0651,-0.0651
Saudi Arabia,1975,1682.2665,,1682.2665
Saudi Arabia,1976,1086.6270,,1086.6270
Saudi Arabia,1977,4051.8375,,4051.8375
Saudi Arabia,1978,2714.7099,0.6229,2714.0870
Saudi Arabia,1979,1304.7859,12.0142,1292.7717
Saudi Arabia,1980,1092.7059,120.3755,972.3304
Saudi Arabia,1981,1270.0349,409.5481,860.4869
Saudi Arabia,1982,2180.7624,197.0839,1983.6785
Saudi Arabia,1983,1159.1974,206.7458,952.4517
Saudi Arabia,1984,1069.1627,59.2011,1009.9616
Saudi Arabia,1985,1026.6533,35.5296,991.1237
Saudi Arabia,1986,668.3298,38.7404,629.5894
Saudi Arabia,1987,330.6704,27.4587,303.2116
Saudi Arabia,1988,116.2396,42.4318,73.8078
Saudi Arabia,1989,391.7031,,391.7031
Saudi Arabia,1990,327.9725,0.1143,327.8582
Saudi Arabia,1991,37.5857,89.9000,-52.3143
Saudi Arabia,1992,152.4926,148.4796,4.0130
Saudi Arabia,1993,242.8518,0.4304,242.4214
Saudi Arabia,1994,485.8593,5.6828,480.1765
Saudi Arabia,1995,148.0810,7.3979,140.6831
Saudi Arabia,1996,79.2327,2.7987,76.4341
Saudi Arabia,1997,28.3654,2.4674,25.8980
Saudi Arabia,1998,91.8068,1.6710,90.1358
Saudi Arabia,1999,114.1776,2737.9459,-2623.7683
Saudi Arabia,2000,82.7713,711.4268,-628.6555
Saudi Arabia,2001,462.9696,5.0538,457.9158
Saudi Arabia,2002,530.4355,13.6774,516.7581
Saudi Arabia,2003,306.2423,9.5365,296.7058
Saudi Arabia,2004,238.7323,92.9632,145.7692
Saudi Arabia,2005,260.2084,12.9912,247.2172
Saudi Arabia,2006,573.1377,15.1462,557.9915
Saudi Arabia,2007,339.6750,16.9699,322.7051
Saudi Arabia,2008,325.5531,149.2183,176.3349
Saudi Arabia,2009,512.4131,0.3272,512.0859
Saudi Arabia,2010,692.9484,0.3525,692.5959
Saudi Arabia,2011,638.0000,1.7107,636.2893
Senegal,1954,,15.4095,-15.4095
Senegal,1966,,63.1562,-63.1562
Senegal,1967,,28.5383,-28.5383
Senegal,1969,,64.2354,-64.2354
Senegal,1970,,13.5726,-13.5726
Senegal,1971,,43.3113,-43.3113
Senegal,1972,,180.2682,-180.2682
Senegal,1973,,292.8461,-292.8461
Senegal,1974,,397.4117,-397.4117
Senegal,1975,,308.6801,-308.6801
Senegal,1976,,373.5226,-373.5226
Senegal,1977,,385.6553,-385.6553
Senegal,1978,,390.2643,-390.2643
Senegal,1979,,420.2212,-420.2212
Senegal,1980,,711.6543,-711.6543
Senegal,1981,,774.3682,-774.3682
Senegal,1982,,1124.8905,-1124.8905
Senegal,1983,,946.1566,-946.1566
Senegal,1984,,775.6178,-775.6178
Senegal,1985,,674.6341,-674.6341
Senegal,1986,,1232.8806,-1232.8806
Senegal,1987,,1457.8278,-1457.8278
Senegal,1988,,1124.3643,-1124.3643
Senegal,1989,,784.4398,-784.4398
Senegal,1990,,1224.2808,-1224.2808
Senegal,1991,,779.7035,-779.7035
Senegal,1992,,708.7746,-708.7746
Senegal,1993,,397.1045,-397.1045
Senegal,1994,,783.3155,-783.3155
Senegal,1995,,704.6586,-704.6586
Senegal,1996,,559.8885,-559.8885
Senegal,1997,,727.5384,-727.5384
Senegal,1998,,871.7741,-871.7741
Senegal,1999,,1293.1496,-1293.1496
Senegal,2000,,1211.2732,-1211.2732
Senegal,2001,,847.9059,-847.9059
Senegal,2002,,742.8198,-742.8198
Senegal,2003,,866.2852,-866.2852
Senegal,2004,,1496.9826,-1496.9826
Senegal,2005,,1304.4849,-1304.4849
Senegal,2006,,1293.8019,-1293.8019
Senegal,2007,,852.0777,-852.0777
Senegal,2008,,1557.9576,-1557.9576
Senegal,2009,,1508.0050,-1508.0050
Senegal,2010,,1560.2443,-1560.2443
Senegal,2011,,816.2199,-816.2199
Senegal,2012,,1139.4404,-1139.4404
Senegal,2013,,1352.6348,-1352.6348
Senegal,9999,,8.0000,-8.0000
Serbia,1993,,0.6100,-0.6100
Serbia,1994,,15.4731,-15.4731
Serbia,1995,,35.5693,-35.5693
Serbia,1996,,24.4957,-24.4957
Serbia,1997,,74.0380,-74.0380
Serbia,1998,,179.6668,-179.6668
Serbia,1999,,2232.0396,-2232.0396
Serbia,2000,,2745.7876,-2745.7876
Serbia,2001,,1841.6360,-1841.6360
Serbia,2002,,3762.3177,-3762.3177
Serbia,2003,,2016.8612,-2016.8612
Serbia,2004,,1331.5157,-1331.5157
Serbia,2005,,1827.2183,-1827.2183
Serbia,2006,,2427.0977,-2427.0977
Serbia,2007,,1240.0705,-1240.0705
Serbia,2008,,1729.0016,-1729.0016
Serbia,2009,,792.7714,-792.7714
Serbia,2010,,698.6292,-698.6292
Serbia,2011,,1271.2510,-1271.2510
Serbia,2012,,1499.4183,-1499.4183
Serbia,2013,,1894.0221,-1894.0221
Sierra Leone,1964,,27.6108,-27.6108
Sierra Leone,1967,,0.8562,-0.8562
Sierra Leone,1968,,26.6304,-26.6304
Sierra Leone,1969,,30.4273,-30.4273
Sierra Leone,1970,,46.5347,-46.5347
Sierra Leone,1972,,23.4692,-23.4692
Sierra Leone,1973,,32.3697,-32.3697
Sierra Leone,1974,,51.9037,-51.9037
Sierra Leone,1975,,107.0695,-107.0695
Sierra Leone,1976,,86.4545,-86.4545
Sierra Leone,1977,,143.6074,-143.6074
Sierra Leone,1978,,75.3992,-75.3992
Sierra Leone,1979,,194.7767,-194.7767
Sierra Leone,1980,,196.3063,-196.3063
Sierra Leone,1981,,321.0332,-321.0332
Sierra Leone,1982,,206.0192,-206.0192
Sierra Leone,1983,,141.7543,-141.7543
Sierra Leone,1984,,269.0009,-269.0009
Sierra Leone,1985,,263.3612,-263.3612
Sierra Leone,1986,,172.9042,-172.9042
Sierra Leone,1987,,1084.2690,-1084.2690
Sierra Leone,1988,,56.4482,-56.4482
Sierra Leone,1989,,291.5151,-291.5151
Sierra Leone,1990,,127.9702,-127.9702
Sierra Leone,1991,,130.2753,-130.2753
Sierra Leone,1992,,414.7722,-414.7722
Sierra Leone,1993,,366.5294,-366.5294
Sierra Leone,1994,,225.1734,-225.1734
Sierra Leone,1995,,126.3565,-126.3565
Sierra Leone,1996,,198.0710,-198.0710
Sierra Leone,1997,,88.7142,-88.7142
Sierra Leone,1998,,109.4659,-109.4659
Sierra Leone,1999,,245.7919,-245.7919
Sierra Leone,2000,,478.2162,-478.2162
Sierra Leone,2001,,762.7642,-762.7642
Sierra Leone,2002,,533.2636,-533.2636
Sierra Leone,2003,,727.8334,-727.8334
Sierra Leone,2004,,452.7254,-452.7254
Sierra Leone,2005,,490.4456,-490.4456
Sierra Leone,2006,,373.2373,-373.2373
Sierra Leone,2007,,689.5229,-689.5229
Sierra Leone,2008,,475.8710,-475.8710
Sierra Leone,2009,,473.5588,-473.5588
Sierra Leone,2010,,447.9738,-447.9738
Sierra Leone,2011,,309.9779,-309.9779
Sierra Leone,2012,,463.9600,-463.9600
Sierra Leone,2013,,589.8806,-589.8806
Solomon Islands,1973,,54.1503,-54.1503
Solomon Islands,1974,,87.5044,-87.5044
Solomon Islands,1975,,10.2194,-10.2194
Solomon Islands,1976,,97.0545,-97.0545
Solomon Islands,1977,,80.6531,-80.6531
Solomon Islands,1978,,178.1937,-178.1937
Solomon Islands,1979,,31.4220,-31.4220
Solomon Islands,1980,,52.5829,-52.5829
Solomon Islands,1981,,31.3517,-31.3517
Solomon Islands,1982,,91.2094,-91.2094
Solomon Islands,1983,,65.0962,-65.0962
Solomon Islands,1984,,45.7761,-45.7761
Solomon Islands,1985,,10.1419,-10.1419
Solomon Islands,1986,,46.1282,-46.1282
Solomon Islands,1987,,95.0307,-95.0307
Solomon Islands,1988,,65.3202,-65.3202
Solomon Islands,1989,,41.6765,-41.6765
Solomon Islands,1990,,54.4202,-54.4202
Solomon Islands,1991,,34.5939,-34.5939
Solomon Islands,1992,,57.3031,-57.3031
Solomon Islands,1993,,98.5689,-98.5689
Solomon Islands,1994,,62.5468,-62.5468
Solomon Islands,1995,,34.1746,-34.1746
Solomon Islands,1996,,42.3705,-42.3705
Solomon Islands,1997,,48.3126,-48.3126
Solomon Islands,1998,,73.9645,-73.9645
Solomon Islands,1999,,173.3763,-173.3763
Solomon Islands,2000,,160.5260,-160.5260
Solomon Islands,2001,,61.0388,-61.0388
Solomon Islands,2002,,57.4697,-57.4697
Solomon Islands,2003,,242.2258,-242.2258
Solomon Islands,2004,,167.4910,-167.4910
Solomon Islands,2005,,265.0701,-265.0701
Solomon Islands,2006,,811.1530,-811.1530
Solomon Islands,2007,,371.2204,-371.2204
Solomon Islands,2008,,381.1225,-381.1225
Solomon Islands,2009,,330.1315,-330.1315
Solomon Islands,2010,,437.8979,-437.8979
Solomon Islands,2011,,325.6636,-325.6636
Solomon Islands,2012,,281.5517,-281.5517
Solomon Islands,2013,,316.2726,-316.2726
Somalia,1965,,44.1876,-44.1876
Somalia,1968,,16.0465,-16.0465
Somalia,1969,,4.0570,-4.0570
Somalia,1971,,26.2308,-26.2308
Somalia,1972,,61.2849,-61.2849
Somalia,1973,,193.1123,-193.1123
Somalia,1974,,225.9206,-225.9206
Somalia,1975,,209.1977,-209.1977
Somalia,1976,,400.3689,-400.3689
Somalia,1977,,1003.1535,-1003.1535
Somalia,1978,,210.8883,-210.8883
Somalia,1979,,427.7113,-427.7113
Somalia,1980,,644.9592,-644.9592
Somalia,1981,,1052.6783,-1052.6783
Somalia,1982,,570.8407,-570.8407
Somalia,1983,,606.2373,-606.2373
Somalia,1984,,488.1353,-488.1353
Somalia,1985,,502.6962,-502.6962
Somalia,1986,,669.4407,-669.4407
Somalia,1987,,1104.7086,-1104.7086
Somalia,1988,,584.3005,-584.3005
Somalia,1989,,748.2158,-748.2158
Somalia,1990,,343.0187,-343.0187
Somalia,1991,,134.6025,-134.6025
Somalia,1992,,159.9667,-159.9667
Somalia,1993,,253.6185,-253.6185
Somalia,1994,,134.0225,-134.0225
Somalia,1995,,56.6441,-56.6441
Somalia,1996,,145.3935,-145.3935
Somalia,1997,,77.9895,-77.9895
Somalia,1998,,81.2057,-81.2057
Somalia,1999,,162.4669,-162.4669
Somalia,2000,,150.7407,-150.7407
Somalia,2001,,180.9458,-180.9458
Somalia,2002,,227.6212,-227.6212
Somalia,2003,,360.2236,-360.2236
Somalia,2004,,249.2835,-249.2835
Somalia,2005,,263.9872,-263.9872
Somalia,2006,,493.4847,-493.4847
Somalia,2007,,459.7336,-459.7336
Somalia,2008,,873.2126,-873.2126
Somalia,2009,,650.5678,-650.5678
Somalia,2010,,384.1241,-384.1241
Somalia,2011,,1214.2446,-1214.2446
Somalia,2012,,913.9590,-913.9590
Somalia,2013,,833.7834,-833.7834
South Africa,1951,,405.5137,-405.5137
South Africa,1953,,486.6164,-486.6164
South Africa,1955,,204.3789,-204.3789
South Africa,1957,,202.7568,-202.7568
South Africa,1958,,202.7568,-202.7568
South Africa,1959,,94.0792,-94.0792
South Africa,1961,,199.9573,-199.9573
South Africa,1966,,140.3471,-140.3471
South Africa,1982,,3.3013,-3.3013
South Africa,1987,,106.5990,-106.5990
South Africa,1988,,0.1108,-0.1108
South Africa,1989,,320.3999,-320.3999
South Africa,1990,,272.3712,-272.3712
South Africa,1991,,64.6509,-64.6509
South Africa,1992,,234.4905,-234.4905
South Africa,1993,,543.1698,-543.1698
South Africa,1994,,518.7746,-518.7746
South Africa,1995,,719.1665,-719.1665
South Africa,1996,,1146.1890,-1146.1890
South Africa,1997,,1204.2215,-1204.2215
South Africa,1998,,941.5481,-941.5481
South Africa,1999,,1130.6789,-1130.6789
South Africa,2000,,1440.1225,-1440.1225
South Africa,2001,,1461.0290,-1461.0290
South Africa,2002,,1116.6872,-1116.6872
South Africa,2003,,1560.8982,-1560.8982
South Africa,2004,,1091.7457,-1091.7457
South Africa,2005,11.4423,1425.3372,-1413.8948
South Africa,2006,68.8554,1175.3051,-1106.4497
South Africa,2007,58.9672,2288.3933,-2229.4260
South Africa,2008,60.1545,1710.3750,-1650.2205
South Africa,2009,43.1107,4419.8118,-4376.7011
South Africa,2010,,5868.8140,-5868.8140
South Africa,2011,,1158.6748,-1158.6748
South Africa,2012,,1277.4452,-1277.4452
South Africa,2013,,1923.3634,-1923.3634
Spain,1963,,245.3723,-245.3723
Spain,1964,,472.2892,-472.2892
Spain,1965,,285.0813,-285.0813
Spain,1967,,356.7291,-356.7291
Spain,1969,,169.0406,-169.0406
Spain,1970,,77.5578,-77.5578
Spain,1971,,626.4883,-626.4883
Spain,1972,,272.8974,-272.8974
Spain,1973,,246.6055,-246.6055
Spain,1975,,129.4399,-129.4399
Spain,1977,,62.6816,-62.6816
Spain,1980,,285.0269,-285.0269
Spain,1981,,199.4574,-199.4574
Spain,1982,,77.2276,-77.2276
Spain,1983,,1.0628,-1.0628
Spain,1988,284.4162,,284.4162
Spain,1989,1227.8356,0.6480,1227.1876
Spain,1990,953.9584,,953.9584
Spain,1991,1783.7998,,1783.7998
Spain,1992,1365.9588,,1365.9588
Spain,1993,798.6362,,798.6362
Spain,1994,492.0305,,492.0305
Spain,1995,532.5632,,532.5632
Spain,1996,629.2824,,629.2824
Spain,1997,1350.2222,,1350.2222
Spain,1998,1931.5127,,1931.5127
Spain,1999,1992.5954,,1992.5954
Spain,2000,2048.1677,,2048.1677
Spain,2001,2545.3833,,2545.3833
Spain,2002,2169.5177,,2169.5177
Spain,2003,2235.9152,,2235.9152
Spain,2004,1902.6956,,1902.6956
Spain,2005,2407.3252,,2407.3252
Spain,2006,3190.8548,,3190.8548
Spain,2007,3985.9119,,3985.9119
Spain,2008,4778.4289,,4778.4289
Spain,2009,4464.9037,,4464.9037
Spain,2010,5056.3463,,5056.3463
Spain,2011,2647.4796,9.1716,2638.3080
Spain,2012,1230.7169,,1230.7169
Spain,2013,1048.7055,,1048.7055
Sri Lanka,1954,,154.9062,-154.9062
Sri Lanka,1958,,60.0160,-60.0160
Sri Lanka,1961,,119.9744,-119.9744
Sri Lanka,1967,,28.5383,-28.5383
Sri Lanka,1968,,94.2305,-94.2305
Sri Lanka,1969,,274.8938,-274.8938
Sri Lanka,1970,,226.8567,-226.8567
Sri Lanka,1971,,47.7357,-47.7357
Sri Lanka,1972,,61.7512,-61.7512
Sri Lanka,1973,,364.2521,-364.2521
Sri Lanka,1974,,440.7722,-440.7722
Sri Lanka,1975,,817.7946,-817.7946
Sri Lanka,1976,,580.5163,-580.5163
Sri Lanka,1977,,776.3485,-776.3485
Sri Lanka,1978,,965.8049,-965.8049
Sri Lanka,1979,,1458.7145,-1458.7145
Sri Lanka,1980,,1628.7209,-1628.7209
Sri Lanka,1981,,1806.7182,-1806.7182
Sri Lanka,1982,,1516.3607,-1516.3607
Sri Lanka,1983,,1275.1343,-1275.1343
Sri Lanka,1984,,1363.6900,-1363.6900
Sri Lanka,1985,,1282.1838,-1282.1838
Sri Lanka,1986,,1531.9853,-1531.9853
Sri Lanka,1987,,865.1517,-865.1517
Sri Lanka,1988,,1748.2288,-1748.2288
Sri Lanka,1989,,792.8495,-792.8495
Sri Lanka,1990,,1417.2212,-1417.2212
Sri Lanka,1991,,1780.5522,-1780.5522
Sri Lanka,1992,,961.1784,-961.1784
Sri Lanka,1993,,828.6939,-828.6939
Sri Lanka,1994,,977.1178,-977.1178
Sri Lanka,1995,,784.6758,-784.6758
Sri Lanka,1996,,1059.6177,-1059.6177
Sri Lanka,1997,,1128.9209,-1128.9209
Sri Lanka,1998,,973.5588,-973.5588
Sri Lanka,1999,,1024.4702,-1024.4702
Sri Lanka,2000,,832.9135,-832.9135
Sri Lanka,2001,,1532.4176,-1532.4176
Sri Lanka,2002,,1321.8568,-1321.8568
Sri Lanka,2003,,2281.0144,-2281.0144
Sri Lanka,2004,,1451.1310,-1451.1310
Sri Lanka,2005,,2439.6213,-2439.6213
Sri Lanka,2006,,1646.2447,-1646.2447
Sri Lanka,2007,,1517.6877,-1517.6877
Sri Lanka,2008,,1607.2648,-1607.2648
Sri Lanka,2009,,2924.2793,-2924.2793
Sri Lanka,2010,,1783.5318,-1783.5318
Sri Lanka,2011,,1213.5771,-1213.5771
Sri Lanka,2012,,1221.9964,-1221.9964
Sri Lanka,2013,,1380.4166,-1380.4166
Sri Lanka,9999,,2.0703,-2.0703
Sudan,1958,,316.3007,-316.3007
Sudan,1960,,125.7092,-125.7092
Sudan,1961,,259.9445,-259.9445
Sudan,1962,,150.6382,-150.6382
Sudan,1965,,254.8627,-254.8627
Sudan,1967,,101.2825,-101.2825
Sudan,1968,,256.0611,-256.0611
Sudan,1971,,22.8172,-22.8172
Sudan,1972,,132.2350,-132.2350
Sudan,1973,,720.6749,-720.6749
Sudan,1974,,484.4851,-484.4851
Sudan,1975,,796.8348,-796.8348
Sudan,1976,,649.2134,-649.2134
Sudan,1977,,976.0940,-976.0940
Sudan,1978,,1099.2203,-1099.2203
Sudan,1979,,820.7736,-820.7736
Sudan,1980,,2381.7238,-2381.7238
Sudan,1981,,1066.8358,-1066.8358
Sudan,1982,,1498.1097,-1498.1097
Sudan,1983,,1743.7629,-1743.7629
Sudan,1984,,1651.0323,-1651.0323
Sudan,1985,,1554.8714,-1554.8714
Sudan,1986,,1540.4328,-1540.4328
Sudan,1987,,1359.7599,-1359.7599
Sudan,1988,,1373.9118,-1373.9118
Sudan,1989,,861.6059,-861.6059
Sudan,1990,,442.0564,-442.0564
Sudan,1991,,406.6380,-406.6380
Sudan,1992,,346.9755,-346.9755
Sudan,1993,,147.0854,-147.0854
Sudan,1994,,214.9002,-214.9002
Sudan,1995,,173.1464,-173.1464
Sudan,1996,,194.9964,-194.9964
Sudan,1997,,114.4431,-114.4431
Sudan,1998,,359.4327,-359.4327
Sudan,1999,,365.1000,-365.1000
Sudan,2000,,614.0785,-614.0785
Sudan,2001,,474.8421,-474.8421
Sudan,2002,,1230.1878,-1230.1878
Sudan,2003,,609.6647,-609.6647
Sudan,2004,,1707.4379,-1707.4379
Sudan,2005,,2924.8002,-2924.8002
Sudan,2006,,2287.1686,-2287.1686
Sudan,2007,,2219.9174,-2219.9174
Sudan,2008,,3396.0584,-3396.0584
Sudan,2009,,2869.4344,-2869.4344
Sudan,2010,,2438.2472,-2438.2472
Sudan,2011,,1440.1805,-1440.1805
Sudan,2012,,1117.2766,-1117.2766
Sudan,2013,,1355.0846,-1355.0846
Sweden,1973,875.5860,,875.5860
Sweden,1974,1515.8349,,1515.8349
Sweden,1975,1262.5255,,1262.5255
Sweden,1976,954.1523,,954.1523
Sweden,1977,1283.7989,,1283.7989
Sweden,1978,1259.6277,,1259.6277
Sweden,1979,1406.1804,,1406.1804
Sweden,1980,878.7125,35.2827,843.4298
Sweden,1981,1401.8902,24.4745,1377.4157
Sweden,1982,1501.0514,,1501.0514
Sweden,1983,1463.1147,,1463.1147
Sweden,1984,1479.5002,,1479.5002
Sweden,1985,1386.7579,,1386.7579
Sweden,1986,1578.9537,,1578.9537
Sweden,1987,2102.7505,,2102.7505
Sweden,1988,3129.9170,,3129.9170
Sweden,1989,5761.0084,,5761.0084
Sweden,1990,3328.3948,,3328.3948
Sweden,1991,2262.2446,,2262.2446
Sweden,1992,2712.1805,,2712.1805
Sweden,1993,1654.7855,,1654.7855
Sweden,1994,1885.5325,,1885.5325
Sweden,1995,1640.6708,,1640.6708
Sweden,1996,1362.5072,,1362.5072
Sweden,1997,1649.3700,,1649.3700
Sweden,1998,1694.5570,,1694.5570
Sweden,1999,1655.1854,,1655.1854
Sweden,2000,1775.8015,,1775.8015
Sweden,2001,1859.5937,,1859.5937
Sweden,2002,1965.2878,,1965.2878
Sweden,2003,2938.0089,,2938.0089
Sweden,2004,2722.3712,,2722.3712
Sweden,2005,3483.1273,,3483.1273
Sweden,2006,3839.7138,,3839.7138
Sweden,2007,2600.5847,,2600.5847
Sweden,2008,2852.0687,,2852.0687
Sweden,2009,3944.9713,,3944.9713
Sweden,2010,3386.0187,,3386.0187
Sweden,2011,3186.2367,,3186.2367
Sweden,2012,3288.8505,,3288.8505
Sweden,2013,4062.1560,,4062.1560
Switzerland,1973,145.0845,,145.0845
Switzerland,1974,340.7427,,340.7427
Switzerland,1975,351.7968,,351.7968
Switzerland,1976,425.2830,,425.2830
Switzerland,1977,584.8006,,584.8006
Switzerland,1978,520.4848,,520.4848
Switzerland,1979,524.2775,,524.2775
Switzerland,1980,274.0901,,274.0901
Switzerland,1981,839.8372,,839.8372
Switzerland,1982,541.2713,,541.2713
Switzerland,1983,833.2063,,833.2063
Switzerland,1984,487.2606,,487.2606
Switzerland,1985,1026.8549,,1026.8549
Switzerland,1986,673.6845,,673.6845
Switzerland,1987,827.7037,,827.7037
Switzerland,1988,821.2019,,821.2019
Switzerland,1989,936.1407,,936.1407
Switzerland,1990,1070.1843,,1070.1843
Switzerland,1991,1365.8046,,1365.8046
Switzerland,1992,1068.0321,,1068.0321
Switzerland,1993,779.2073,,779.2073
Switzerland,1994,1661.0692,,1661.0692
Switzerland,1995,1160.8710,,1160.8710
Switzerland,1996,898.6905,,898.6905
Switzerland,1997,979.2485,,979.2485
Switzerland,1998,947.5824,,947.5824
Switzerland,1999,1805.3240,,1805.3240
Switzerland,2000,1614.6566,0.1848,1614.4717
Switzerland,2001,1602.2331,,1602.2331
Switzerland,2002,1603.7426,0.0250,1603.7176
Switzerland,2003,1564.0632,0.0195,1564.0437
Switzerland,2004,1965.4807,,1965.4807
Switzerland,2005,2134.7277,0.0975,2134.6302
Switzerland,2006,1856.6835,,1856.6835
Switzerland,2007,2124.2763,,2124.2763
Switzerland,2008,2095.4384,,2095.4384
Switzerland,2009,2126.0139,,2126.0139
Switzerland,2010,2248.7644,,2248.7644
Switzerland,2011,2722.4956,,2722.4956
Switzerland,2012,2684.6317,,2684.6317
Switzerland,2013,3573.8521,,3573.8521
Syria,1963,,63.2019,-63.2019
Syria,1971,,119.9144,-119.9144
Syria,1972,,75.3197,-75.3197
Syria,1973,,80.1713,-80.1713
Syria,1974,,1065.1362,-1065.1362
Syria,1975,,640.8238,-640.8238
Syria,1976,,1483.3163,-1483.3163
Syria,1977,,1027.0751,-1027.0751
Syria,1978,,1023.9357,-1023.9357
Syria,1979,,566.2506,-566.2506
Syria,1980,,259.3696,-259.3696
Syria,1981,,199.9206,-199.9206
Syria,1982,,204.9820,-204.9820
Syria,1983,,89.7936,-89.7936
Syria,1984,,248.2430,-248.2430
Syria,1985,,279.7589,-279.7589
Syria,1986,,213.6310,-213.6310
Syria,1987,,568.1010,-568.1010
Syria,1988,,315.4422,-315.4422
Syria,1989,,42.3547,-42.3547
Syria,1990,,459.8709,-459.8709
Syria,1991,,1186.6092,-1186.6092
Syria,1992,,423.2939,-423.2939
Syria,1993,,552.1836,-552.1836
Syria,1994,,524.9268,-524.9268
Syria,1995,,900.3718,-900.3718
Syria,1996,,371.5864,-371.5864
Syria,1997,,275.9748,-275.9748
Syria,1998,,385.5203,-385.5203
Syria,1999,,684.7791,-684.7791
Syria,2000,,844.3396,-844.3396
Syria,2001,,700.9376,-700.9376
Syria,2002,,487.1652,-487.1652
Syria,2003,,467.7688,-467.7688
Syria,2004,,200.5319,-200.5319
Syria,2005,,716.3317,-716.3317
Syria,2006,,245.7758,-245.7758
Syria,2007,,480.7854,-480.7854
Syria,2008,,507.3855,-507.3855
Syria,2009,,751.6310,-751.6310
Syria,2010,,665.9832,-665.9832
Syria,2011,,285.2504,-285.2504
Syria,2012,,858.7750,-858.7750
Syria,2013,,2354.9787,-2354.9787
Syria,9999,,3.6000,-3.6000
Tanzania,1963,,34.2034,-34.2034
Tanzania,1964,,101.7238,-101.7238
Tanzania,1965,,0.7127,-0.7127
Tanzania,1966,,35.0868,-35.0868
Tanzania,1967,,37.8133,-37.8133
Tanzania,1968,,29.3617,-29.3617
Tanzania,1969,,186.6208,-186.6208
Tanzania,1970,,253.3556,-253.3556
Tanzania,1971,,78.0823,-78.0823
Tanzania,1972,,59.4916,-59.4916
Tanzania,1973,,712.2461,-712.2461
Tanzania,1974,,1378.2859,-1378.2859
Tanzania,1975,,1027.5443,-1027.5443
Tanzania,1976,,852.3770,-852.3770
Tanzania,1977,,1542.3484,-1542.3484
Tanzania,1978,,1873.6922,-1873.6922
Tanzania,1979,,1964.6242,-1964.6242
Tanzania,1980,,1779.4914,-1779.4914
Tanzania,1981,,1541.0775,-1541.0775
Tanzania,1982,,1641.4742,-1641.4742
Tanzania,1983,,1131.6591,-1131.6591
Tanzania,1984,,1281.1092,-1281.1092
Tanzania,1985,,919.7476,-919.7476
Tanzania,1986,,1790.1082,-1790.1082
Tanzania,1987,,2452.9968,-2452.9968
Tanzania,1988,,1589.2820,-1589.2820
Tanzania,1989,,2169.7285,-2169.7285
Tanzania,1990,,2227.5602,-2227.5602
Tanzania,1991,,2394.5264,-2394.5264
Tanzania,1992,,1662.4526,-1662.4526
Tanzania,1993,,2094.9700,-2094.9700
Tanzania,1994,,1060.6212,-1060.6212
Tanzania,1995,,839.9098,-839.9098
Tanzania,1996,,1052.2972,-1052.2972
Tanzania,1997,,1677.1298,-1677.1298
Tanzania,1998,,1529.6055,-1529.6055
Tanzania,1999,,1462.4082,-1462.4082
Tanzania,2000,,2738.7863,-2738.7863
Tanzania,2001,,2724.4617,-2724.4617
Tanzania,2002,,2041.7570,-2041.7570
Tanzania,2003,,2195.0795,-2195.0795
Tanzania,2004,,2728.3151,-2728.3151
Tanzania,2005,,2378.0829,-2378.0829
Tanzania,2006,,3085.3794,-3085.3794
Tanzania,2007,,3336.9100,-3336.9100
Tanzania,2008,,3201.5791,-3201.5791
Tanzania,2009,,5229.8816,-5229.8816
Tanzania,2010,,2980.9959,-2980.9959
Tanzania,2011,,2368.5475,-2368.5475
Tanzania,2012,,2593.1345,-2593.1345
Tanzania,2013,,3524.1410,-3524.1410
